Gene stable ID	Human gene stable ID	Human Gene-order conservation score
ENSMUSG00000077511	ENSG00000212167	
ENSMUSG00000005148	ENSG00000102554	100
ENSMUSG00000022146	ENSG00000145623	100
ENSMUSG00000030235	ENSG00000139155	100
ENSMUSG00000034290	ENSG00000119638	100
ENSMUSG00000091076		
ENSMUSG00000084700	ENSG00000222923	
ENSMUSG00000064584		
ENSMUSG00000115746		
ENSMUSG00000036304	ENSG00000184307	100
ENSMUSG00000115590		
ENSMUSG00000115366		
ENSMUSG00000103188		
ENSMUSG00000065238		
ENSMUSG00000087144		
ENSMUSG00000089261		
ENSMUSG00000039146	ENSG00000137959	100
ENSMUSG00000072294	ENSG00000118922	100
ENSMUSG00000028036	ENSG00000122420	100
ENSMUSG00000036918	ENSG00000068724	100
ENSMUSG00000084991		
ENSMUSG00000119005		
ENSMUSG00000105403		
ENSMUSG00000115732		
ENSMUSG00000087997		
ENSMUSG00000104770		
ENSMUSG00000089331		
ENSMUSG00000115506		
ENSMUSG00000104725		
ENSMUSG00000105035		
ENSMUSG00000022967	ENSG00000142166	100
ENSMUSG00000115105		
ENSMUSG00002075538		
ENSMUSG00000088160	ENSG00000238882	
ENSMUSG00000056900	ENSG00000058056	100
ENSMUSG00000115721		
ENSMUSG00000042888	ENSG00000186143	0
ENSMUSG00000021248	ENSG00000170348	100
ENSMUSG00002076744		
ENSMUSG00000115538		
ENSMUSG00000037544	ENSG00000126787	100
ENSMUSG00000113072		
ENSMUSG00000113752		
ENSMUSG00000021250	ENSG00000170345	100
ENSMUSG00000089710		
ENSMUSG00000085276		
ENSMUSG00000090135		
ENSMUSG00002075558		
ENSMUSG00000101073		
ENSMUSG00000061458	ENSG00000115761	75
ENSMUSG00000091268		
ENSMUSG00000031651	ENSG00000184108	75
ENSMUSG00000094491		
ENSMUSG00000084924		
ENSMUSG00000081283		
ENSMUSG00000083940		
ENSMUSG00000081793		
ENSMUSG00000031245	ENSG00000198157	100
ENSMUSG00000094898		
ENSMUSG00000104843		
ENSMUSG00000104584		
ENSMUSG00000081717		
ENSMUSG00000080697		
ENSMUSG00000081495		
ENSMUSG00000106401		
ENSMUSG00000094379		
ENSMUSG00000096580		
ENSMUSG00000109991		
ENSMUSG00000069289		
ENSMUSG00000115838		
ENSMUSG00000110258		
ENSMUSG00000087688		
ENSMUSG00000110410		
ENSMUSG00000115251		
ENSMUSG00000094637		
ENSMUSG00000076505		
ENSMUSG00000115159		
ENSMUSG00000013150	ENSG00000141098	100
ENSMUSG00000104334		
ENSMUSG00000100296		
ENSMUSG00000115503		
ENSMUSG00000101578		
ENSMUSG00000115504		
ENSMUSG00000104744		
ENSMUSG00000077627		
ENSMUSG00000114984		
ENSMUSG00000081914		
ENSMUSG00000082178		
ENSMUSG00000081883		
ENSMUSG00000072568	ENSG00000168672	75
ENSMUSG00000089157		
ENSMUSG00000084136		
ENSMUSG00000087917		
ENSMUSG00000027963	ENSG00000162694	100
ENSMUSG00000104742		
ENSMUSG00000112052		
ENSMUSG00000084301		
ENSMUSG00000077652		
ENSMUSG00000082540		
ENSMUSG00000112472		
ENSMUSG00000119240	ENSG00000206708	
ENSMUSG00000099308		
ENSMUSG00000081531		
ENSMUSG00000022965	ENSG00000159128	100
ENSMUSG00000031246	ENSG00000131171	100
ENSMUSG00000076508	ENSG00000211599	0
ENSMUSG00000080730		
ENSMUSG00002076490	ENSG00000252993	
ENSMUSG00000071493		
ENSMUSG00000103931		
ENSMUSG00000112703		
ENSMUSG00000097493		
ENSMUSG00000106372		
ENSMUSG00000112786		
ENSMUSG00000087643		
ENSMUSG00000071491		
ENSMUSG00000105005		
ENSMUSG00000109732		
ENSMUSG00000094345		
ENSMUSG00000112620		
ENSMUSG00000109873		
ENSMUSG00000112432		
ENSMUSG00000061296		
ENSMUSG00000091490	ENSG00000179046	100
ENSMUSG00000022347	ENSG00000121410	0
ENSMUSG00000088245		
ENSMUSG00000055531	ENSG00000111605	100
ENSMUSG00000096632		
ENSMUSG00000083297		
ENSMUSG00000090966		
ENSMUSG00000021368	ENSG00000145979	100
ENSMUSG00000030236	ENSG00000111700	100
ENSMUSG00000030236	ENSG00000134538	100
ENSMUSG00002074862	ENSG00000252163	
ENSMUSG00000083210		
ENSMUSG00000036502	ENSG00000125355	50
ENSMUSG00000115231		
ENSMUSG00000113246		
ENSMUSG00000011179	ENSG00000115758	50
ENSMUSG00000115809		
ENSMUSG00000065812		
ENSMUSG00000116031		
ENSMUSG00000022964	ENSG00000142188	100
ENSMUSG00000116109		
ENSMUSG00000116017		
ENSMUSG00000103610		
ENSMUSG00000058586	ENSG00000183569	100
ENSMUSG00000089755		
ENSMUSG00000117159		
ENSMUSG00000096270		
ENSMUSG00000091407		
ENSMUSG00000109974		
ENSMUSG00000037134	ENSG00000164169	100
ENSMUSG00000036292	ENSG00000178075	100
ENSMUSG00000076512		
ENSMUSG00000036557	ENSG00000239605	100
ENSMUSG00000095497		
ENSMUSG00000119256		
ENSMUSG00000039131	ENSG00000137960	100
ENSMUSG00000084927	ENSG00000084453	100
ENSMUSG00000064427		
ENSMUSG00000113131		
ENSMUSG00002075280		
ENSMUSG00000071379	ENSG00000115756	0
ENSMUSG00000076514	ENSG00000211599	0
ENSMUSG00002075090	ENSG00000271765	
ENSMUSG00000094872		
ENSMUSG00000113612		
ENSMUSG00000067356		
ENSMUSG00000104575		
ENSMUSG00000113556		
ENSMUSG00000114040		
ENSMUSG00000113197		
ENSMUSG00000036438	ENSG00000143933	100
ENSMUSG00000106098		
ENSMUSG00000113048		
ENSMUSG00000113199		
ENSMUSG00000113155		
ENSMUSG00000106480		
ENSMUSG00000113360		
ENSMUSG00000104532		
ENSMUSG00002075997	ENSG00000275030	
ENSMUSG00002075997	ENSG00000212329	
ENSMUSG00002075997	ENSG00000274385	
ENSMUSG00002075997	ENSG00000275068	
ENSMUSG00002075997	ENSG00000252772	
ENSMUSG00002075997	ENSG00000238551	
ENSMUSG00002075997	ENSG00000212140	
ENSMUSG00002075997	ENSG00000223024	
ENSMUSG00002075997	ENSG00000212297	
ENSMUSG00002075997	ENSG00000223287	
ENSMUSG00002075997	ENSG00000212441	
ENSMUSG00002075997	ENSG00000252721	
ENSMUSG00002075997	ENSG00000238529	
ENSMUSG00002075997	ENSG00000278625	
ENSMUSG00002075997	ENSG00000278551	
ENSMUSG00000109787		
ENSMUSG00000051176	ENSG00000179059	100
ENSMUSG00000106331		
ENSMUSG00000048621		
ENSMUSG00000113736		
ENSMUSG00000104934		
ENSMUSG00000113956		
ENSMUSG00000063998		
ENSMUSG00000094335		
ENSMUSG00000112994		
ENSMUSG00000082037		
ENSMUSG00000089615		
ENSMUSG00000064063		
ENSMUSG00000113592		
ENSMUSG00000081681		
ENSMUSG00000071490		
ENSMUSG00000095826		
ENSMUSG00000113132		
ENSMUSG00000105306		
ENSMUSG00000082189		
ENSMUSG00000112081		
ENSMUSG00000114527		
ENSMUSG00000084343		
ENSMUSG00000105007		
ENSMUSG00000113095		
ENSMUSG00000113436		
ENSMUSG00000097293		
ENSMUSG00000020037	ENSG00000111783	100
ENSMUSG00002075584		
ENSMUSG00000030237	ENSG00000084453	100
ENSMUSG00000063900		
ENSMUSG00000051335	ENSG00000145990	100
ENSMUSG00000073197		
ENSMUSG00000028035	ENSG00000162616	100
ENSMUSG00000083928		
ENSMUSG00000037415	ENSG00000141084	100
ENSMUSG00000082853		
ENSMUSG00000083641		
ENSMUSG00000081211		
ENSMUSG00000113604		
ENSMUSG00000065907	ENSG00000222076	
ENSMUSG00000056854	ENSG00000196767	100
ENSMUSG00000094264		
ENSMUSG00000082340		
ENSMUSG00000112984		
ENSMUSG00000082268		
ENSMUSG00000113724		
ENSMUSG00000113273		
ENSMUSG00000089427		
ENSMUSG00000113541		
ENSMUSG00000100847		
ENSMUSG00000094485		
ENSMUSG00000062226		
ENSMUSG00000116815		
ENSMUSG00000113365		
ENSMUSG00000005371	ENSG00000138081	100
ENSMUSG00000081060		
ENSMUSG00000113768		
ENSMUSG00000113342		
ENSMUSG00000016327	ENSG00000101892	100
ENSMUSG00000079064		
ENSMUSG00000113050		
ENSMUSG00000113705		
ENSMUSG00000113382		
ENSMUSG00000113377		
ENSMUSG00000113394		
ENSMUSG00000113646		
ENSMUSG00000060024		
ENSMUSG00000082656		
ENSMUSG00000096065		
ENSMUSG00000086130		
ENSMUSG00000061829		
ENSMUSG00000116744		
ENSMUSG00000062518	ENSG00000196378	0
ENSMUSG00000113809		
ENSMUSG00000114394		
ENSMUSG00000083124		
ENSMUSG00000113040		
ENSMUSG00000099917		
ENSMUSG00000106630		
ENSMUSG00000096521		
ENSMUSG00000115697		
ENSMUSG00000081179		
ENSMUSG00000083642		
ENSMUSG00000078495	ENSG00000196378	0
ENSMUSG00000113307		
ENSMUSG00000091800		
ENSMUSG00000116057		
ENSMUSG00000022346	ENSG00000136997	75
ENSMUSG00000114188		
ENSMUSG00000105363		
ENSMUSG00000080861		
ENSMUSG00000081912		
ENSMUSG00000113992		
ENSMUSG00000115791		
ENSMUSG00000105463		
ENSMUSG00000093594		
ENSMUSG00000080059		
ENSMUSG00000059423		
ENSMUSG00000105163		
ENSMUSG00000084315		
ENSMUSG00000115020		
ENSMUSG00000076518		
ENSMUSG00000114156		
ENSMUSG00000028517	ENSG00000162407	100
ENSMUSG00000027962	ENSG00000162692	100
ENSMUSG00000113205		
ENSMUSG00000113570		
ENSMUSG00000061376		
ENSMUSG00000113408		
ENSMUSG00000113959		
ENSMUSG00000112961		
ENSMUSG00000095771		
ENSMUSG00000093908		
ENSMUSG00000096099		
ENSMUSG00000088900		
ENSMUSG00000093861		
ENSMUSG00000116705		
ENSMUSG00000116775		
ENSMUSG00000083128		
ENSMUSG00000114158		
ENSMUSG00000082061		
ENSMUSG00002075274		
ENSMUSG00000114699		
ENSMUSG00000115436		
ENSMUSG00000080794		
ENSMUSG00000029022	ENSG00000116691	100
ENSMUSG00000082316		
ENSMUSG00000114043		
ENSMUSG00000113957		
ENSMUSG00000033083	ENSG00000136111	100
ENSMUSG00000114811		
ENSMUSG00000113714		
ENSMUSG00000054021	ENSG00000124523	100
ENSMUSG00000104722		
ENSMUSG00000114164		
ENSMUSG00000081473		
ENSMUSG00000114002		
ENSMUSG00000016534	ENSG00000005893	100
ENSMUSG00000114173		
ENSMUSG00000105684		
ENSMUSG00000114096		
ENSMUSG00000105606	ENSG00000273962	25
ENSMUSG00000105606	ENSG00000243264	25
ENSMUSG00000105606	ENSG00000242534	25
ENSMUSG00000105606	ENSG00000211623	25
ENSMUSG00000105606	ENSG00000244116	0
ENSMUSG00000105606	ENSG00000251039	25
ENSMUSG00000113332		
ENSMUSG00002076665		
ENSMUSG00002075247		
ENSMUSG00002075060		
ENSMUSG00002076986		
ENSMUSG00000101167		
ENSMUSG00002075491		
ENSMUSG00000119636		
ENSMUSG00000088897		
ENSMUSG00000039763	ENSG00000177692	100
ENSMUSG00000048516		
ENSMUSG00000106988		
ENSMUSG00000105043		
ENSMUSG00000115011		
ENSMUSG00000113411		
ENSMUSG00000115369		
ENSMUSG00002075573		
ENSMUSG00000106494		
ENSMUSG00000113122		
ENSMUSG00000119866		
ENSMUSG00000076530		
ENSMUSG00000115377		
ENSMUSG00000050190		
ENSMUSG00000095812		
ENSMUSG00000095470		
ENSMUSG00000112956		
ENSMUSG00000106066		
ENSMUSG00000079058		
ENSMUSG00000115682		
ENSMUSG00000113287		
ENSMUSG00000079025	ENSG00000147697	50
ENSMUSG00000105248		
ENSMUSG00000076522		
ENSMUSG00000031617	ENSG00000164168	100
ENSMUSG00000113901		
ENSMUSG00000052459	ENSG00000114573	100
ENSMUSG00000113039		
ENSMUSG00000076523	ENSG00000240382	0
ENSMUSG00000076523	ENSG00000241755	0
ENSMUSG00000076523	ENSG00000240671	0
ENSMUSG00000076523	ENSG00000250036	25
ENSMUSG00000076523	ENSG00000239819	0
ENSMUSG00000076523	ENSG00000241244	0
ENSMUSG00000076523	ENSG00000239862	25
ENSMUSG00000076523	ENSG00000243290	0
ENSMUSG00000076523	ENSG00000243466	0
ENSMUSG00000076523	ENSG00000240864	0
ENSMUSG00000076523	ENSG00000276566	0
ENSMUSG00000076523	ENSG00000211633	0
ENSMUSG00000076523	ENSG00000242371	25
ENSMUSG00000076523	ENSG00000251546	25
ENSMUSG00000076523	ENSG00000242580	0
ENSMUSG00000076523	ENSG00000239855	0
ENSMUSG00000076523	ENSG00000278857	0
ENSMUSG00000076523	ENSG00000242766	0
ENSMUSG00000104832		
ENSMUSG00000112991		
ENSMUSG00000106403	ENSG00000231292	0
ENSMUSG00000049792	ENSG00000166170	75
ENSMUSG00000106187		
ENSMUSG00000105319		
ENSMUSG00000041698	ENSG00000084453	100
ENSMUSG00000112315		
ENSMUSG00002075487		
ENSMUSG00000112650		
ENSMUSG00000077455		
ENSMUSG00002076840		
ENSMUSG00000037787	ENSG00000256053	100
ENSMUSG00000109723		
ENSMUSG00000110224		
ENSMUSG00000110036		
ENSMUSG00000110347		
ENSMUSG00000105729		
ENSMUSG00000109826		
ENSMUSG00000097362		
ENSMUSG00000109993		
ENSMUSG00002076028		
ENSMUSG00000109866		
ENSMUSG00000109856		
ENSMUSG00000068696	ENSG00000181656	100
ENSMUSG00000102378		
ENSMUSG00002075703		
ENSMUSG00002076167		
ENSMUSG00000031893	ENSG00000102904	100
ENSMUSG00000054263	ENSG00000113594	100
ENSMUSG00000033502	ENSG00000079335	100
ENSMUSG00000061022		
ENSMUSG00000069280		
ENSMUSG00000090193		
ENSMUSG00000082593		
ENSMUSG00000084096		
ENSMUSG00000090026		
ENSMUSG00000021028	ENSG00000151332	100
ENSMUSG00000034617	ENSG00000124275	75
ENSMUSG00000066491		
ENSMUSG00000070583		
ENSMUSG00000031616	ENSG00000151617	100
ENSMUSG00000112626		
ENSMUSG00000112468		
ENSMUSG00002074857	ENSG00000200926	
ENSMUSG00002074857	ENSG00000252400	
ENSMUSG00000110817		
ENSMUSG00000001496	ENSG00000136352	100
ENSMUSG00000020183	ENSG00000135678	100
ENSMUSG00002076790		
ENSMUSG00000111119		
ENSMUSG00002075228		
ENSMUSG00000077325		
ENSMUSG00000102877		
ENSMUSG00002074877	ENSG00000271765	
ENSMUSG00000029020	ENSG00000116688	100
ENSMUSG00000105817		
ENSMUSG00000031990	ENSG00000166086	100
ENSMUSG00000094420		
ENSMUSG00000077177		
ENSMUSG00000090781		
ENSMUSG00000104155		
ENSMUSG00000058669	ENSG00000136327	100
ENSMUSG00000112618		
ENSMUSG00000106381		
ENSMUSG00000087761	ENSG00000207136	
ENSMUSG00000112886		
ENSMUSG00000109948		
ENSMUSG00000001497	ENSG00000198807	100
ENSMUSG00000110328		
ENSMUSG00000036672	ENSG00000102901	100
ENSMUSG00000094902		
ENSMUSG00000111390		
ENSMUSG00000096490		
ENSMUSG00000007908	ENSG00000146151	75
ENSMUSG00000088791	ENSG00000199697	
ENSMUSG00000119680	ENSG00000206972	
ENSMUSG00000119680	ENSG00000207257	
ENSMUSG00000106318		
ENSMUSG00000034998	ENSG00000170802	100
ENSMUSG00000035472	ENSG00000183032	100
ENSMUSG00000106309		
ENSMUSG00000076531		
ENSMUSG00000087390		
ENSMUSG00000025262	ENSG00000184083	100
ENSMUSG00000104995		
ENSMUSG00000076532		
ENSMUSG00000118970		
ENSMUSG00000035620	ENSG00000111785	100
ENSMUSG00000076533		
ENSMUSG00000034709	ENSG00000162869	100
ENSMUSG00000104849		
ENSMUSG00000118336		
ENSMUSG00000076535		
ENSMUSG00000089156		
ENSMUSG00002076873		
ENSMUSG00000088726		
ENSMUSG00000117875		
ENSMUSG00000080698		
ENSMUSG00000063200	ENSG00000225921	100
ENSMUSG00000106124		
ENSMUSG00000088656	ENSG00000251971	
ENSMUSG00000005871	ENSG00000134982	100
ENSMUSG00000105630		
ENSMUSG00000105267		
ENSMUSG00000079544		
ENSMUSG00000021288	ENSG00000126214	100
ENSMUSG00000036442	ENSG00000168286	100
ENSMUSG00000104838		
ENSMUSG00000037101	ENSG00000137473	100
ENSMUSG00000079263	ENSG00000084453	100
ENSMUSG00000022789	ENSG00000087470	75
ENSMUSG00000106005		
ENSMUSG00000089060		
ENSMUSG00000088840		
ENSMUSG00000103354		
ENSMUSG00000098207	ENSG00000179674	100
ENSMUSG00000059383	ENSG00000187871	100
ENSMUSG00000027784	ENSG00000163590	100
ENSMUSG00000064416	ENSG00000201493	
ENSMUSG00000084166		
ENSMUSG00000082423		
ENSMUSG00000031095	ENSG00000158290	100
ENSMUSG00000037536	ENSG00000178974	75
ENSMUSG00000021532	ENSG00000124279	75
ENSMUSG00000091315		
ENSMUSG00000031511	ENSG00000102606	100
ENSMUSG00000090941		
ENSMUSG00000103075		
ENSMUSG00000050035	ENSG00000022267	0
ENSMUSG00000090743		
ENSMUSG00000033855	ENSG00000243244	100
ENSMUSG00000098006		
ENSMUSG00000043300	ENSG00000169255	100
ENSMUSG00000060935	ENSG00000151135	100
ENSMUSG00000102342		
ENSMUSG00000032572		
ENSMUSG00002076320		
ENSMUSG00000068969		
ENSMUSG00000027787	ENSG00000169251	100
ENSMUSG00000049038	ENSG00000120832	100
ENSMUSG00000117567		
ENSMUSG00000024154	ENSG00000242441	100
ENSMUSG00000020038	ENSG00000008405	100
ENSMUSG00002075681	ENSG00000271765	
ENSMUSG00000079262	ENSG00000084453	100
ENSMUSG00000024107	ENSG00000138039	100
ENSMUSG00000046351	ENSG00000181315	0
ENSMUSG00002075790		
ENSMUSG00000050490		
ENSMUSG00002075019		
ENSMUSG00000020184	ENSG00000135679	100
ENSMUSG00000115570		
ENSMUSG00000021973	ENSG00000165487	75
ENSMUSG00000117566		
ENSMUSG00000032937	ENSG00000170820	75
ENSMUSG00000092488		
ENSMUSG00000058499	ENSG00000159763	100
ENSMUSG00000117511		
ENSMUSG00000066878	ENSG00000182481	0
ENSMUSG00000117635		
ENSMUSG00000040490	ENSG00000156564	100
ENSMUSG00000014104		
ENSMUSG00000032360	ENSG00000137252	100
ENSMUSG00002076674		
ENSMUSG00000117115		
ENSMUSG00000064541		
ENSMUSG00000117198		
ENSMUSG00000114918		
ENSMUSG00000021974	ENSG00000102678	50
ENSMUSG00000064120	ENSG00000124615	100
ENSMUSG00000027674	ENSG00000114757	100
ENSMUSG00000029865		
ENSMUSG00000083667		
ENSMUSG00000021534	ENSG00000215217	75
ENSMUSG00000062833		
ENSMUSG00000056293	ENSG00000147697	50
ENSMUSG00000023289		
ENSMUSG00000091132		
ENSMUSG00000036376	ENSG00000146109	50
ENSMUSG00000114562		
ENSMUSG00000037526	ENSG00000126775	100
ENSMUSG00000000706	ENSG00000124557	50
ENSMUSG00000047102	ENSG00000236398	100
ENSMUSG00000063975	ENSG00000084453	100
ENSMUSG00000083340		
ENSMUSG00000019055	ENSG00000083444	100
ENSMUSG00000024583	ENSG00000091164	50
ENSMUSG00000110892		
ENSMUSG00000110745		
ENSMUSG00000084714	ENSG00000223215	
ENSMUSG00000084714	ENSG00000223335	
ENSMUSG00000110851		
ENSMUSG00000103434		
ENSMUSG00000099717		
ENSMUSG00000032358	ENSG00000168143	100
ENSMUSG00000055827	ENSG00000147697	50
ENSMUSG00000021536	ENSG00000078295	100
ENSMUSG00000077201		
ENSMUSG00000115823		
ENSMUSG00000115571		
ENSMUSG00000044703	ENSG00000136147	75
ENSMUSG00000008590	ENSG00000149305	100
ENSMUSG00000035451	ENSG00000129514	100
ENSMUSG00000051917	ENSG00000221937	100
ENSMUSG00000046782	ENSG00000139865	100
ENSMUSG00002075778	ENSG00000271765	
ENSMUSG00000041681	ENSG00000121351	100
ENSMUSG00000091649	ENSG00000136147	75
ENSMUSG00000098335		
ENSMUSG00000040260	ENSG00000146122	75
ENSMUSG00000098924		
ENSMUSG00000077144		
ENSMUSG00000029864	ENSG00000197448	100
ENSMUSG00000099239		
ENSMUSG00000062257	ENSG00000183715	100
ENSMUSG00000044496	ENSG00000116685	100
ENSMUSG00000055748	ENSG00000147697	50
ENSMUSG00000066489		
ENSMUSG00000112911		
ENSMUSG00000111886		
ENSMUSG00000112487		
ENSMUSG00000021287	ENSG00000126215	75
ENSMUSG00000061887	ENSG00000157216	100
ENSMUSG00000119010		
ENSMUSG00000115696		
ENSMUSG00000060181	ENSG00000175782	100
ENSMUSG00002075110		
ENSMUSG00000068245	ENSG00000136147	75
ENSMUSG00000019889	ENSG00000152894	100
ENSMUSG00002075166		
ENSMUSG00000098888		
ENSMUSG00000087531		
ENSMUSG00000071506	ENSG00000178826	100
ENSMUSG00000098242		
ENSMUSG00002075756		
ENSMUSG00000110741		
ENSMUSG00000038546	ENSG00000010017	100
ENSMUSG00000020258	ENSG00000168237	50
ENSMUSG00000042961	ENSG00000164318	100
ENSMUSG00000041671	ENSG00000121350	100
ENSMUSG00000112531		
ENSMUSG00000097443		
ENSMUSG00000020986	ENSG00000100934	100
ENSMUSG00000040560	ENSG00000091157	50
ENSMUSG00000025525	ENSG00000155008	100
ENSMUSG00000023999	ENSG00000164627	50
ENSMUSG00000029863	ENSG00000106144	100
ENSMUSG00000032357	ENSG00000137251	100
ENSMUSG00000091144	ENSG00000136147	75
ENSMUSG00000093772		
ENSMUSG00000060121	ENSG00000092208	100
ENSMUSG00000118331		
ENSMUSG00000022698	ENSG00000121579	100
ENSMUSG00000074913		
ENSMUSG00000118313		
ENSMUSG00000113859		
ENSMUSG00000000355	ENSG00000232119	100
ENSMUSG00000113505		
ENSMUSG00000024926	ENSG00000172977	100
ENSMUSG00000112942		
ENSMUSG00000065315		
ENSMUSG00000113177		
ENSMUSG00002075822	ENSG00000221611	
ENSMUSG00000071350	ENSG00000136169	100
ENSMUSG00000076571	ENSG00000211626	25
ENSMUSG00000076571	ENSG00000225523	0
ENSMUSG00000076571	ENSG00000211611	25
ENSMUSG00000090012		
ENSMUSG00000090227		
ENSMUSG00000103035		
ENSMUSG00000118535		
ENSMUSG00000114612		
ENSMUSG00002076017		
ENSMUSG00000106226		
ENSMUSG00000114598		
ENSMUSG00000065407	ENSG00000207926	
ENSMUSG00000039316	ENSG00000131378	50
ENSMUSG00000098333		
ENSMUSG00000098370		
ENSMUSG00000104769	ENSG00000211598	50
ENSMUSG00000114458		
ENSMUSG00000114719		
ENSMUSG00000099138		
ENSMUSG00000021371	ENSG00000050393	100
ENSMUSG00000076576		
ENSMUSG00000059974	ENSG00000182667	100
ENSMUSG00000065232	ENSG00000222328	
ENSMUSG00000021255	ENSG00000119715	100
ENSMUSG00000105781		
ENSMUSG00000076577	ENSG00000211598	50
ENSMUSG00000025527	ENSG00000184788	100
ENSMUSG00000106192		
ENSMUSG00000094356	ENSG00000211598	50
ENSMUSG00000083520		
ENSMUSG00000083818		
ENSMUSG00000044164	ENSG00000180537	100
ENSMUSG00000048970	ENSG00000171155	100
ENSMUSG00000115923		
ENSMUSG00000116192		
ENSMUSG00000118629		
ENSMUSG00000068284	ENSG00000176542	100
ENSMUSG00000085611		
ENSMUSG00002075740		
ENSMUSG00000085635		
ENSMUSG00000030243	ENSG00000004700	100
ENSMUSG00002076143		
ENSMUSG00000015396	ENSG00000112149	100
ENSMUSG00000082723		
ENSMUSG00000051361		
ENSMUSG00000081147		
ENSMUSG00000080896		
ENSMUSG00000084030		
ENSMUSG00000084039		
ENSMUSG00000084247		
ENSMUSG00000064529		
ENSMUSG00000085449		
ENSMUSG00000025528		
ENSMUSG00000053216	ENSG00000124508	50
ENSMUSG00000085638		
ENSMUSG00000111175		
ENSMUSG00000117117		
ENSMUSG00000111304		
ENSMUSG00000117138		
ENSMUSG00000119318		
ENSMUSG00000010592	ENSG00000092345	50
ENSMUSG00000020257	ENSG00000164091	75
ENSMUSG00000022962	ENSG00000159131	100
ENSMUSG00000086157		
ENSMUSG00000083665		
ENSMUSG00000083484		
ENSMUSG00000084287		
ENSMUSG00000081880		
ENSMUSG00000083515		
ENSMUSG00000025529	ENSG00000147180	100
ENSMUSG00000089966		
ENSMUSG00000090199		
ENSMUSG00000115033		
ENSMUSG00000103142		
ENSMUSG00000115497		
ENSMUSG00000115765		
ENSMUSG00000022144	ENSG00000168621	100
ENSMUSG00000039828	ENSG00000082068	100
ENSMUSG00000065440	ENSG00000199150	
ENSMUSG00000031993	ENSG00000120451	100
ENSMUSG00000034607	ENSG00000124429	100
ENSMUSG00000038910	ENSG00000154822	100
ENSMUSG00000021286	ENSG00000100711	100
ENSMUSG00000089107		
ENSMUSG00000113671		
ENSMUSG00002076655		
ENSMUSG00000113727		
ENSMUSG00000098124		
ENSMUSG00000008450	ENSG00000102898	100
ENSMUSG00000006611	ENSG00000010704	75
ENSMUSG00000044645		
ENSMUSG00000024109	ENSG00000179915	50
ENSMUSG00000089643		
ENSMUSG00000116090		
ENSMUSG00002076238		
ENSMUSG00000021981	ENSG00000102547	75
ENSMUSG00000022378	ENSG00000153310	100
ENSMUSG00000110394		
ENSMUSG00000070047	ENSG00000083857	100
ENSMUSG00000111260		
ENSMUSG00000083206		
ENSMUSG00000043461	ENSG00000196542	100
ENSMUSG00000036181	ENSG00000187837	50
ENSMUSG00000111438		
ENSMUSG00002075684		
ENSMUSG00000111249		
ENSMUSG00000049109	ENSG00000172673	100
ENSMUSG00000069310		
ENSMUSG00002076299		
ENSMUSG00000033453	ENSG00000166106	100
ENSMUSG00000075031	ENSG00000233822	0
ENSMUSG00000061615		
ENSMUSG00000081399		
ENSMUSG00000084097		
ENSMUSG00000082636		
ENSMUSG00000081555		
ENSMUSG00000083103		
ENSMUSG00000081082		
ENSMUSG00002076907		
ENSMUSG00000082392		
ENSMUSG00000069267		
ENSMUSG00000084963		
ENSMUSG00000069266	ENSG00000197837	0
ENSMUSG00000103549		
ENSMUSG00000083560		
ENSMUSG00000060093		
ENSMUSG00000084665		
ENSMUSG00000077366		
ENSMUSG00000102525		
ENSMUSG00000009470	ENSG00000083312	100
ENSMUSG00000025531	ENSG00000188419	100
ENSMUSG00000102581		
ENSMUSG00000102498		
ENSMUSG00000103896		
ENSMUSG00000119140		
ENSMUSG00000020253	ENSG00000164088	100
ENSMUSG00000104384		
ENSMUSG00000027788	ENSG00000182447	100
ENSMUSG00000088260		
ENSMUSG00000104203		
ENSMUSG00000103020		
ENSMUSG00000103423		
ENSMUSG00000103113		
ENSMUSG00000104954		
ENSMUSG00000089507		
ENSMUSG00000106231		
ENSMUSG00000102663		
ENSMUSG00000104023		
ENSMUSG00000076580	ENSG00000211598	50
ENSMUSG00000028136	ENSG00000143376	100
ENSMUSG00000065936		
ENSMUSG00000076581	ENSG00000211598	0
ENSMUSG00000022142	ENSG00000113569	100
ENSMUSG00000105727		
