Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene type
ENSMUSG00000023944	ENSMUSG00000023944.15	ENSMUST00000151306	ENSMUST00000151306.2	protein_coding
ENSMUSG00000023944	ENSMUSG00000023944.15	ENSMUST00000130406	ENSMUST00000130406.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000110636	ENSMUST00000110636.9	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000110637	ENSMUST00000110637.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000110638	ENSMUST00000110638.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000062658	ENSMUST00000062658.15	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000137932	ENSMUST00000137932.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000110635	ENSMUST00000110635.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000110634	ENSMUST00000110634.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000222038	ENSMUST00000222038.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000110633	ENSMUST00000110633.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000222475	ENSMUST00000222475.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000137813	ENSMUST00000137813.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000223421	ENSMUST00000223421.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000220996	ENSMUST00000220996.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000157035	ENSMUST00000157035.9	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000138039	ENSMUST00000138039.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000130151	ENSMUST00000130151.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000154994	ENSMUST00000154994.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000222927	ENSMUST00000222927.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000128658	ENSMUST00000128658.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000152725	ENSMUST00000152725.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000140180	ENSMUST00000140180.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000146059	ENSMUST00000146059.8	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000144642	ENSMUST00000144642.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000222358	ENSMUST00000222358.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000146039	ENSMUST00000146039.2	protein_coding
ENSMUSG00000021156	ENSMUSG00000021156.18	ENSMUST00000222148	ENSMUST00000222148.2	protein_coding
ENSMUSG00000028063	ENSMUSG00000028063.16	ENSMUST00000147537	ENSMUST00000147537.6	protein_coding
ENSMUSG00000028063	ENSMUSG00000028063.16	ENSMUST00000029699	ENSMUST00000029699.13	protein_coding
ENSMUSG00000028063	ENSMUSG00000028063.16	ENSMUST00000135494	ENSMUST00000135494.4	protein_coding
ENSMUSG00000028063	ENSMUSG00000028063.16	ENSMUST00000150496	ENSMUST00000150496.2	protein_coding
ENSMUSG00000028063	ENSMUSG00000028063.16	ENSMUST00000120377	ENSMUST00000120377.8	protein_coding
ENSMUSG00000028063	ENSMUSG00000028063.16	ENSMUST00000036252	ENSMUST00000036252.7	protein_coding
ENSMUSG00000028063	ENSMUSG00000028063.16	ENSMUST00000149068	ENSMUST00000149068.2	protein_coding
ENSMUSG00000019762	ENSMUSG00000019762.5	ENSMUST00000019896	ENSMUST00000019896.5	protein_coding
ENSMUSG00000019762	ENSMUSG00000019762.5	ENSMUST00000141745	ENSMUST00000141745.2	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000023749	ENSMUST00000023749.15	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000160635	ENSMUST00000160635.8	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000161250	ENSMUST00000161250.8	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000229392	ENSMUST00000229392.2	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000161778	ENSMUST00000161778.8	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000159209	ENSMUST00000159209.8	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000162624	ENSMUST00000162624.8	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000159531	ENSMUST00000159531.3	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000162274	ENSMUST00000162274.2	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000231147	ENSMUST00000231147.2	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000160454	ENSMUST00000160454.2	protein_coding
ENSMUSG00000023010	ENSMUSG00000023010.16	ENSMUST00000231173	ENSMUST00000231173.2	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000115307	ENSMUST00000115307.8	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000115310	ENSMUST00000115310.9	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000115304	ENSMUST00000115304.8	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000115305	ENSMUST00000115305.2	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000040231	ENSMUST00000040231.13	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000115306	ENSMUST00000115306.8	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000115308	ENSMUST00000115308.9	protein_coding
ENSMUSG00000022510	ENSMUSG00000022510.15	ENSMUST00000065523	ENSMUST00000065523.12	protein_coding
ENSMUSG00000025977	ENSMUSG00000025977.16	ENSMUST00000161810	ENSMUST00000161810.2	protein_coding
ENSMUSG00000025977	ENSMUSG00000025977.16	ENSMUST00000173983	ENSMUST00000173983.8	protein_coding
ENSMUSG00000025977	ENSMUSG00000025977.16	ENSMUST00000114423	ENSMUST00000114423.7	protein_coding
ENSMUSG00000025977	ENSMUSG00000025977.16	ENSMUST00000087585	ENSMUST00000087585.10	protein_coding
ENSMUSG00000025977	ENSMUSG00000025977.16	ENSMUST00000159564	ENSMUST00000159564.9	protein_coding
ENSMUSG00000025977	ENSMUSG00000025977.16	ENSMUST00000159398	ENSMUST00000159398.2	protein_coding
ENSMUSG00000025977	ENSMUSG00000025977.16	ENSMUST00000174065	ENSMUST00000174065.2	protein_coding
ENSMUSG00000024232	ENSMUSG00000024232.3	ENSMUST00000025075	ENSMUST00000025075.3	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000201602	ENSMUST00000201602.4	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000186848	ENSMUST00000186848.5	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000161801	ENSMUST00000161801.8	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000185665	ENSMUST00000185665.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000200911	ENSMUST00000200911.4	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000202210	ENSMUST00000202210.4	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000186458	ENSMUST00000186458.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000186081	ENSMUST00000186081.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000201271	ENSMUST00000201271.4	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000200861	ENSMUST00000200861.4	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000186309	ENSMUST00000186309.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000201861	ENSMUST00000201861.4	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000193448	ENSMUST00000193448.2	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000191311	ENSMUST00000191311.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000191352	ENSMUST00000191352.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000191107	ENSMUST00000191107.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000186323	ENSMUST00000186323.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000185674	ENSMUST00000185674.7	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000190964	ENSMUST00000190964.2	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000201767	ENSMUST00000201767.2	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000201512	ENSMUST00000201512.2	protein_coding
ENSMUSG00000021219	ENSMUSG00000021219.17	ENSMUST00000101234	ENSMUST00000101234.9	protein_coding
ENSMUSG00000024233	ENSMUSG00000024233.11	ENSMUST00000025076	ENSMUST00000025076.10	protein_coding
ENSMUSG00000024233	ENSMUSG00000024233.11	ENSMUST00000120837	ENSMUST00000120837.2	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000006669	ENSMUST00000006669.6	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000156036	ENSMUST00000156036.8	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000151358	ENSMUST00000151358.8	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000152696	ENSMUST00000152696.8	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000129887	ENSMUST00000129887.2	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000148249	ENSMUST00000148249.8	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000134362	ENSMUST00000134362.8	protein_coding
ENSMUSG00000006494	ENSMUSG00000006494.12	ENSMUST00000129427	ENSMUST00000129427.2	protein_coding
ENSMUSG00000015354	ENSMUSG00000015354.9	ENSMUST00000015498	ENSMUST00000015498.9	protein_coding
ENSMUSG00000015354	ENSMUSG00000015354.9	ENSMUST00000151210	ENSMUST00000151210.2	protein_coding
ENSMUSG00000028675	ENSMUSG00000028675.13	ENSMUST00000030436	ENSMUST00000030436.12	protein_coding
ENSMUSG00000028675	ENSMUSG00000028675.13	ENSMUST00000142585	ENSMUST00000142585.2	protein_coding
ENSMUSG00000028675	ENSMUSG00000028675.13	ENSMUST00000180300	ENSMUST00000180300.2	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000126977	ENSMUST00000126977.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000131210	ENSMUST00000131210.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000138258	ENSMUST00000138258.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000143254	ENSMUST00000143254.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000153016	ENSMUST00000153016.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000140448	ENSMUST00000140448.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000148564	ENSMUST00000148564.2	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000210707	ENSMUST00000210707.2	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000127297	ENSMUST00000127297.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000131609	ENSMUST00000131609.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000125512	ENSMUST00000125512.8	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000139761	ENSMUST00000139761.2	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000146723	ENSMUST00000146723.2	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000129543	ENSMUST00000129543.2	protein_coding
ENSMUSG00000024236	ENSMUSG00000024236.19	ENSMUST00000025079	ENSMUST00000025079.16	protein_coding
ENSMUSG00000025742	ENSMUSG00000025742.6	ENSMUST00000026839	ENSMUST00000026839.5	protein_coding
ENSMUSG00000025742	ENSMUSG00000025742.6	ENSMUST00000145456	ENSMUST00000145456.2	protein_coding
ENSMUSG00000005611	ENSMUSG00000005611.16	ENSMUST00000127935	ENSMUST00000127935.8	protein_coding
ENSMUSG00000005611	ENSMUSG00000005611.16	ENSMUST00000005751	ENSMUST00000005751.13	protein_coding
ENSMUSG00000005611	ENSMUSG00000005611.16	ENSMUST00000125758	ENSMUST00000125758.8	protein_coding
ENSMUSG00000005611	ENSMUSG00000005611.16	ENSMUST00000149923	ENSMUST00000149923.2	protein_coding
ENSMUSG00000005611	ENSMUSG00000005611.16	ENSMUST00000142368	ENSMUST00000142368.8	protein_coding
ENSMUSG00000005611	ENSMUSG00000005611.16	ENSMUST00000135590	ENSMUST00000135590.2	protein_coding
ENSMUSG00000005611	ENSMUSG00000005611.16	ENSMUST00000154466	ENSMUST00000154466.2	protein_coding
ENSMUSG00000028673	ENSMUSG00000028673.11	ENSMUST00000030434	ENSMUST00000030434.5	protein_coding
ENSMUSG00000028673	ENSMUSG00000028673.11	ENSMUST00000153592	ENSMUST00000153592.2	protein_coding
ENSMUSG00000028673	ENSMUSG00000028673.11	ENSMUST00000142033	ENSMUST00000142033.8	protein_coding
ENSMUSG00000028673	ENSMUSG00000028673.11	ENSMUST00000146290	ENSMUST00000146290.2	protein_coding
ENSMUSG00000028673	ENSMUSG00000028673.11	ENSMUST00000142111	ENSMUST00000142111.2	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000032719	ENSMUST00000032719.15	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000239301	ENSMUST00000239301.2	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000161582	ENSMUST00000161582.8	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000238286	ENSMUST00000238286.2	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000161223	ENSMUST00000161223.2	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000163071	ENSMUST00000163071.2	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000161798	ENSMUST00000161798.2	protein_coding
ENSMUSG00000020181	ENSMUSG00000020181.19	ENSMUST00000160159	ENSMUST00000160159.3	protein_coding
ENSMUSG00000017167	ENSMUSG00000017167.7	ENSMUST00000138942	ENSMUST00000138942.2	protein_coding
ENSMUSG00000017167	ENSMUSG00000017167.7	ENSMUST00000103109	ENSMUST00000103109.4	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000234200	ENSMUST00000234200.2	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000234585	ENSMUST00000234585.2	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000234133	ENSMUST00000234133.2	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000025089	ENSMUST00000025089.9	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000234481	ENSMUST00000234481.2	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000234249	ENSMUST00000234249.2	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000234486	ENSMUST00000234486.2	protein_coding
ENSMUSG00000024242	ENSMUSG00000024242.16	ENSMUST00000112389	ENSMUST00000112389.9	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000078090	ENSMUST00000078090.12	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000126353	ENSMUST00000126353.8	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000149357	ENSMUST00000149357.8	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000148059	ENSMUST00000148059.2	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000128930	ENSMUST00000128930.8	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000134555	ENSMUST00000134555.9	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000141526	ENSMUST00000141526.8	protein_coding
ENSMUSG00000028496	ENSMUSG00000028496.18	ENSMUST00000142454	ENSMUST00000142454.2	protein_coding
ENSMUSG00000029659	ENSMUSG00000029659.17	ENSMUST00000093110	ENSMUST00000093110.12	protein_coding
ENSMUSG00000029659	ENSMUSG00000029659.17	ENSMUST00000201588	ENSMUST00000201588.2	protein_coding
ENSMUSG00000029659	ENSMUSG00000029659.17	ENSMUST00000201083	ENSMUST00000201083.2	protein_coding
ENSMUSG00000028672	ENSMUSG00000028672.14	ENSMUST00000030432	ENSMUST00000030432.8	protein_coding
ENSMUSG00000028672	ENSMUSG00000028672.14	ENSMUST00000134135	ENSMUST00000134135.8	protein_coding
ENSMUSG00000028672	ENSMUSG00000028672.14	ENSMUST00000151879	ENSMUST00000151879.2	protein_coding
ENSMUSG00000028672	ENSMUSG00000028672.14	ENSMUST00000148613	ENSMUST00000148613.2	protein_coding
ENSMUSG00000028672	ENSMUSG00000028672.14	ENSMUST00000135644	ENSMUST00000135644.2	protein_coding
ENSMUSG00000023009	ENSMUSG00000023009.15	ENSMUST00000023747	ENSMUST00000023747.14	protein_coding
ENSMUSG00000023009	ENSMUSG00000023009.15	ENSMUST00000161004	ENSMUST00000161004.2	protein_coding
ENSMUSG00000023009	ENSMUSG00000023009.15	ENSMUST00000160500	ENSMUST00000160500.2	protein_coding
ENSMUSG00000023009	ENSMUSG00000023009.15	ENSMUST00000161948	ENSMUST00000161948.2	protein_coding
ENSMUSG00000008601	ENSMUSG00000008601.13	ENSMUST00000008745	ENSMUST00000008745.13	protein_coding
ENSMUSG00000008601	ENSMUSG00000008601.13	ENSMUST00000131775	ENSMUST00000131775.2	protein_coding
ENSMUSG00000008601	ENSMUSG00000008601.13	ENSMUST00000141371	ENSMUST00000141371.2	protein_coding
ENSMUSG00000008601	ENSMUSG00000008601.13	ENSMUST00000149724	ENSMUST00000149724.2	protein_coding
ENSMUSG00000028062	ENSMUSG00000028062.16	ENSMUST00000145548	ENSMUST00000145548.2	protein_coding
ENSMUSG00000028062	ENSMUSG00000028062.16	ENSMUST00000029698	ENSMUST00000029698.15	protein_coding
ENSMUSG00000028062	ENSMUSG00000028062.16	ENSMUST00000119002	ENSMUST00000119002.2	protein_coding
ENSMUSG00000028062	ENSMUSG00000028062.16	ENSMUST00000156421	ENSMUST00000156421.2	protein_coding
ENSMUSG00000028062	ENSMUSG00000028062.16	ENSMUST00000145172	ENSMUST00000145172.2	protein_coding
ENSMUSG00000029660	ENSMUSG00000029660.11	ENSMUST00000031667	ENSMUST00000031667.8	protein_coding
ENSMUSG00000029660	ENSMUSG00000029660.11	ENSMUST00000201454	ENSMUST00000201454.2	protein_coding
ENSMUSG00000029660	ENSMUSG00000029660.11	ENSMUST00000201683	ENSMUST00000201683.4	protein_coding
ENSMUSG00000029660	ENSMUSG00000029660.11	ENSMUST00000202920	ENSMUST00000202920.4	protein_coding
ENSMUSG00000029660	ENSMUSG00000029660.11	ENSMUST00000200985	ENSMUST00000200985.4	protein_coding
ENSMUSG00000029660	ENSMUSG00000029660.11	ENSMUST00000202677	ENSMUST00000202677.4	protein_coding
ENSMUSG00000029660	ENSMUSG00000029660.11	ENSMUST00000201610	ENSMUST00000201610.2	protein_coding
ENSMUSG00000026247	ENSMUSG00000026247.14	ENSMUST00000161002	ENSMUST00000161002.8	protein_coding
ENSMUSG00000026247	ENSMUSG00000026247.14	ENSMUST00000160810	ENSMUST00000160810.2	protein_coding
ENSMUSG00000026247	ENSMUSG00000026247.14	ENSMUST00000162015	ENSMUST00000162015.2	protein_coding
ENSMUSG00000026247	ENSMUSG00000026247.14	ENSMUST00000159662	ENSMUST00000159662.2	protein_coding
ENSMUSG00000026247	ENSMUSG00000026247.14	ENSMUST00000027463	ENSMUST00000027463.11	protein_coding
ENSMUSG00000023022	ENSMUSG00000023022.15	ENSMUST00000109024	ENSMUST00000109024.9	protein_coding
ENSMUSG00000023022	ENSMUSG00000023022.15	ENSMUST00000073691	ENSMUST00000073691.5	protein_coding
ENSMUSG00000023022	ENSMUSG00000023022.15	ENSMUST00000172119	ENSMUST00000172119.2	protein_coding
ENSMUSG00000023022	ENSMUSG00000023022.15	ENSMUST00000230033	ENSMUST00000230033.2	protein_coding
ENSMUSG00000023022	ENSMUSG00000023022.15	ENSMUST00000231121	ENSMUST00000231121.2	protein_coding
ENSMUSG00000023022	ENSMUSG00000023022.15	ENSMUST00000171450	ENSMUST00000171450.2	protein_coding
ENSMUSG00000020395	ENSMUSG00000020395.14	ENSMUST00000020664	ENSMUST00000020664.13	protein_coding
ENSMUSG00000020395	ENSMUSG00000020395.14	ENSMUST00000101306	ENSMUST00000101306.4	protein_coding
ENSMUSG00000020395	ENSMUSG00000020395.14	ENSMUST00000155991	ENSMUST00000155991.2	protein_coding
ENSMUSG00000020395	ENSMUSG00000020395.14	ENSMUST00000109237	ENSMUST00000109237.9	protein_coding
ENSMUSG00000028671	ENSMUSG00000028671.17	ENSMUST00000102541	ENSMUST00000102541.10	protein_coding
ENSMUSG00000028671	ENSMUSG00000028671.17	ENSMUST00000149636	ENSMUST00000149636.2	protein_coding
ENSMUSG00000028671	ENSMUSG00000028671.17	ENSMUST00000128929	ENSMUST00000128929.8	protein_coding
ENSMUSG00000028671	ENSMUSG00000028671.17	ENSMUST00000143304	ENSMUST00000143304.2	protein_coding
ENSMUSG00000028671	ENSMUSG00000028671.17	ENSMUST00000102540	ENSMUST00000102540.2	protein_coding
ENSMUSG00000028671	ENSMUSG00000028671.17	ENSMUST00000153542	ENSMUST00000153542.8	protein_coding
ENSMUSG00000028671	ENSMUSG00000028671.17	ENSMUST00000150430	ENSMUST00000150430.2	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000005749	ENSMUST00000005749.6	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000152019	ENSMUST00000152019.2	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000146709	ENSMUST00000146709.2	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000143818	ENSMUST00000143818.2	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000140220	ENSMUST00000140220.2	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000146558	ENSMUST00000146558.2	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000157025	ENSMUST00000157025.8	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000123681	ENSMUST00000123681.2	protein_coding
ENSMUSG00000005609	ENSMUSG00000005609.17	ENSMUST00000209912	ENSMUST00000209912.2	protein_coding
ENSMUSG00000024217	ENSMUSG00000024217.11	ENSMUST00000232873	ENSMUST00000232873.2	protein_coding
ENSMUSG00000024217	ENSMUSG00000024217.11	ENSMUST00000137581	ENSMUST00000137581.3	protein_coding
ENSMUSG00000024217	ENSMUSG00000024217.11	ENSMUST00000233752	ENSMUST00000233752.2	protein_coding
ENSMUSG00000024217	ENSMUSG00000024217.11	ENSMUST00000233657	ENSMUST00000233657.2	protein_coding
